timestamp,src_ip,action,status
2026-05-15 14:26:18,18.149.133.180,allowed,clean
2026-05-15 14:26:19,232.240.236.27,allowed,internal
2026-05-15 14:26:20,83.97.162.175,blocked,clean
2026-05-15 14:26:21,75.102.243.1,blocked,internal
2026-05-15 14:26:22,83.87.135.81,allowed,internal
2026-05-15 14:26:23,119.61.9.208,allowed,internal
2026-05-15 14:26:24,41.167.150.219,blocked,clean
2026-05-15 14:26:25,72.225.177.7,blocked,internal
2026-05-15 14:26:26,87.21.55.50,allowed,clean
2026-05-15 14:26:27,126.212.240.50,blocked,clean
2026-05-15 14:26:28,25.175.70.240,allowed,clean
2026-05-15 14:26:29,156.36.132.123,allowed,internal
2026-05-15 14:26:30,48.147.20.242,blocked,clean
2026-05-15 14:26:31,127.102.75.217,blocked,clean
2026-05-15 14:26:32,231.121.124.76,allowed,internal
2026-05-15 14:26:33,116.254.152.81,allowed,clean
2026-05-15 14:26:34,88.131.85.4,blocked,clean
2026-05-15 14:26:35,88.253.160.255,allowed,clean
2026-05-15 14:26:36,144.138.208.136,blocked,clean
2026-05-15 14:26:37,195.127.122.235,blocked,internal
2026-05-15 14:26:38,183.172.167.81,blocked,internal
2026-05-15 14:26:39,182.149.13.145,blocked,internal
2026-05-15 14:26:40,31.71.30.59,allowed,clean
2026-05-15 14:26:41,131.46.2.162,blocked,internal
2026-05-15 14:26:42,217.171.67.10,allowed,clean
2026-05-15 14:26:43,10.62.176.95,allowed,clean
2026-05-15 14:26:44,203.59.29.236,allowed,internal
2026-05-15 14:26:45,67.70.128.50,allowed,internal
2026-05-15 14:26:46,3.124.187.242,allowed,clean
2026-05-15 14:26:47,202.62.45.16,allowed,clean
2026-05-15 14:26:48,164.116.162.162,blocked,internal
2026-05-15 14:26:49,103.252.232.175,allowed,clean
2026-05-15 14:26:50,42.32.195.150,allowed,clean
2026-05-15 14:26:51,71.238.3.149,blocked,internal
2026-05-15 14:26:52,236.143.31.212,blocked,internal
2026-05-15 14:26:53,201.187.32.171,allowed,clean
2026-05-15 14:26:54,37.154.169.217,allowed,clean
2026-05-15 14:26:55,6.114.56.59,blocked,internal
2026-05-15 14:26:56,136.38.181.73,blocked,internal
2026-05-15 14:26:57,25.78.28.79,allowed,clean
2026-05-15 14:26:58,103.77.21.9,blocked,malicious
2026-05-15 14:26:59,171.127.142.152,allowed,clean
2026-05-15 14:27:00,31.174.15.248,blocked,clean
2026-05-15 14:27:01,98.121.242.49,allowed,internal
2026-05-15 14:27:02,61.24.245.122,blocked,internal
2026-05-15 14:27:03,230.144.182.15,blocked,internal
2026-05-15 14:27:04,35.255.161.34,allowed,internal
2026-05-15 14:27:05,68.210.208.116,allowed,clean
2026-05-15 14:27:06,186.136.24.164,blocked,clean
2026-05-15 14:27:07,153.251.61.183,blocked,clean
2026-05-15 14:27:08,31.123.3.139,blocked,clean
2026-05-15 14:27:09,190.200.36.110,allowed,internal
2026-05-15 14:27:10,18.202.198.2,allowed,internal
2026-05-15 14:27:11,152.215.182.33,blocked,clean
2026-05-15 14:27:12,187.244.151.138,blocked,internal
2026-05-15 14:27:13,213.106.124.225,allowed,clean
2026-05-15 14:27:14,161.49.222.179,blocked,internal
2026-05-15 14:27:15,137.193.143.11,blocked,internal
2026-05-15 14:27:16,67.231.126.179,blocked,clean
2026-05-15 14:27:17,219.240.37.73,allowed,internal
2026-05-15 14:27:18,162.111.43.142,blocked,internal
2026-05-15 14:27:19,246.48.168.176,allowed,clean
2026-05-15 14:27:20,124.114.225.84,blocked,internal
2026-05-15 14:27:21,190.124.30.48,allowed,clean
2026-05-15 14:27:22,200.245.14.177,allowed,clean
2026-05-15 14:27:23,44.233.48.123,allowed,internal
2026-05-15 14:27:24,138.247.148.12,blocked,clean
2026-05-15 14:27:25,103.189.77.51,blocked,internal
2026-05-15 14:27:26,194.110.191.98,blocked,clean
2026-05-15 14:27:27,126.20.234.37,allowed,internal
2026-05-15 14:27:28,253.231.9.25,allowed,internal
2026-05-15 14:27:29,210.75.167.97,allowed,internal
2026-05-15 14:27:30,69.138.83.99,allowed,internal
2026-05-15 14:27:31,22.25.98.93,allowed,clean
2026-05-15 14:27:32,195.32.54.10,allowed,clean
2026-05-15 14:27:33,109.108.6.195,blocked,internal
2026-05-15 14:27:34,65.196.100.238,blocked,clean
2026-05-15 14:27:35,223.166.167.250,blocked,clean
2026-05-15 14:27:36,253.34.249.118,allowed,internal
2026-05-15 14:27:37,131.28.49.182,blocked,internal
2026-05-15 14:27:38,178.165.27.192,blocked,clean
2026-05-15 14:27:39,11.146.164.199,allowed,internal
2026-05-15 14:27:40,171.127.110.182,blocked,internal
2026-05-15 14:27:41,24.171.199.6,blocked,internal
2026-05-15 14:27:42,66.93.217.149,allowed,internal
2026-05-15 14:27:43,38.83.210.178,blocked,internal
2026-05-15 14:27:44,92.39.164.22,allowed,internal
2026-05-15 14:27:45,121.104.105.209,allowed,internal
2026-05-15 14:27:46,20.56.170.219,allowed,internal
2026-05-15 14:27:47,233.243.232.12,allowed,internal
2026-05-15 14:27:48,45.12.88.7,blocked,malicious
2026-05-15 14:27:49,192.29.65.192,allowed,internal
2026-05-15 14:27:50,243.150.104.195,allowed,clean
2026-05-15 14:27:51,148.155.13.36,blocked,clean
2026-05-15 14:27:52,160.44.254.96,blocked,clean
2026-05-15 14:27:53,142.222.205.89,blocked,internal
2026-05-15 14:27:54,70.243.214.209,blocked,internal
2026-05-15 14:27:55,41.52.61.38,blocked,internal
2026-05-15 14:27:56,159.63.59.2,allowed,clean
2026-05-15 14:27:57,2.191.241.109,allowed,clean
2026-05-15 14:27:58,34.57.163.195,allowed,internal
2026-05-15 14:27:59,173.63.231.127,allowed,clean
2026-05-15 14:28:00,42.14.222.95,allowed,internal
2026-05-15 14:28:01,32.116.241.142,allowed,clean
2026-05-15 14:28:02,41.115.73.188,blocked,clean
2026-05-15 14:28:03,252.7.171.53,allowed,internal
2026-05-15 14:28:04,124.252.54.16,blocked,clean
2026-05-15 14:28:05,181.156.251.215,blocked,internal
2026-05-15 14:28:06,93.228.80.162,blocked,internal
2026-05-15 14:28:07,219.214.9.3,allowed,internal
2026-05-15 14:28:08,52.118.191.126,blocked,internal
2026-05-15 14:28:09,129.23.228.150,blocked,internal
2026-05-15 14:28:10,179.97.194.100,blocked,internal
2026-05-15 14:28:11,192.15.107.0,blocked,internal
2026-05-15 14:28:12,154.155.118.61,blocked,clean
2026-05-15 14:28:13,242.122.205.82,allowed,internal
2026-05-15 14:28:14,182.77.159.168,blocked,internal
2026-05-15 14:28:15,92.31.81.159,allowed,internal
2026-05-15 14:28:16,74.155.15.90,allowed,clean
2026-05-15 14:28:17,163.10.31.56,blocked,clean
2026-05-15 14:28:18,111.121.106.210,allowed,internal
2026-05-15 14:28:19,165.106.253.73,allowed,clean
2026-05-15 14:28:20,165.174.4.70,allowed,clean
2026-05-15 14:28:21,3.71.18.176,allowed,clean
2026-05-15 14:28:22,154.131.212.120,allowed,internal
2026-05-15 14:28:23,161.217.165.1,blocked,internal
2026-05-15 14:28:24,150.123.125.75,blocked,internal
2026-05-15 14:28:25,229.226.225.39,allowed,internal
2026-05-15 14:28:26,51.31.165.158,allowed,clean
2026-05-15 14:28:27,143.235.160.137,allowed,clean
2026-05-15 14:28:28,26.191.206.30,allowed,clean
2026-05-15 14:28:29,231.45.4.156,blocked,clean
2026-05-15 14:28:30,183.127.91.230,blocked,internal
2026-05-15 14:28:31,167.33.68.97,allowed,clean
2026-05-15 14:28:32,236.227.190.207,blocked,internal
2026-05-15 14:28:33,8.28.43.151,blocked,clean
2026-05-15 14:28:34,188.189.232.4,allowed,clean
2026-05-15 14:28:35,126.63.112.45,blocked,internal
2026-05-15 14:28:36,250.162.99.142,allowed,internal
2026-05-15 14:28:37,101.19.6.178,allowed,clean
2026-05-15 14:28:38,45.12.88.7,blocked,malicious
2026-05-15 14:28:39,119.30.5.123,blocked,clean
2026-05-15 14:28:40,168.204.191.13,allowed,internal
2026-05-15 14:28:41,140.56.31.101,blocked,clean
2026-05-15 14:28:42,236.75.240.134,allowed,internal
2026-05-15 14:28:43,252.53.123.109,blocked,internal
2026-05-15 14:28:44,158.23.93.194,allowed,clean
2026-05-15 14:28:45,185.24.171.4,blocked,internal
2026-05-15 14:28:46,179.63.18.115,allowed,clean
2026-05-15 14:28:47,77.195.84.171,blocked,clean
2026-05-15 14:28:48,3.43.212.97,blocked,clean
2026-05-15 14:28:49,44.195.2.237,allowed,internal
2026-05-15 14:28:50,195.83.94.126,blocked,internal
2026-05-15 14:28:51,128.199.72.144,allowed,clean
2026-05-15 14:28:52,47.185.141.192,blocked,clean
2026-05-15 14:28:53,201.59.0.110,blocked,clean
2026-05-15 14:28:54,137.177.245.35,blocked,clean
2026-05-15 14:28:55,12.41.141.72,blocked,clean
2026-05-15 14:28:56,98.248.129.32,allowed,clean
2026-05-15 14:28:57,122.6.25.173,allowed,internal
2026-05-15 14:28:58,79.176.13.129,allowed,internal
2026-05-15 14:28:59,192.62.0.44,allowed,internal
2026-05-15 14:29:00,196.114.129.242,allowed,clean
2026-05-15 14:29:01,24.19.193.196,blocked,clean
2026-05-15 14:29:02,180.140.121.53,blocked,internal
2026-05-15 14:29:03,13.184.211.169,allowed,internal
2026-05-15 14:29:04,209.251.229.165,allowed,internal
2026-05-15 14:29:05,23.181.246.76,allowed,internal
2026-05-15 14:29:06,174.116.146.70,blocked,clean
2026-05-15 14:29:07,90.133.35.125,blocked,internal
2026-05-15 14:29:08,27.153.109.225,blocked,internal
2026-05-15 14:29:09,20.170.170.238,allowed,internal
2026-05-15 14:29:10,63.106.10.130,allowed,internal
2026-05-15 14:29:11,125.81.221.160,allowed,clean
2026-05-15 14:29:12,47.174.190.110,blocked,clean
2026-05-15 14:29:13,67.139.32.65,allowed,clean
2026-05-15 14:29:14,54.240.149.244,allowed,clean
2026-05-15 14:29:15,118.195.151.82,allowed,internal
2026-05-15 14:29:16,233.239.62.54,allowed,clean
2026-05-15 14:29:17,189.32.171.178,allowed,internal
2026-05-15 14:29:18,235.40.122.175,allowed,internal
2026-05-15 14:29:19,151.118.82.124,allowed,clean
2026-05-15 14:29:20,85.6.22.14,allowed,clean
2026-05-15 14:29:21,45.191.49.180,blocked,internal
2026-05-15 14:29:22,6.232.76.213,blocked,clean
2026-05-15 14:29:23,34.166.249.29,blocked,clean
2026-05-15 14:29:24,158.31.26.191,blocked,internal
2026-05-15 14:29:25,186.194.42.133,blocked,internal
2026-05-15 14:29:26,139.23.196.249,allowed,clean
2026-05-15 14:29:27,105.215.151.183,blocked,internal
2026-05-15 14:29:28,185.44.1.3,blocked,malicious
2026-05-15 14:29:29,104.41.139.254,blocked,internal
2026-05-15 14:29:30,178.107.153.89,allowed,internal
2026-05-15 14:29:31,119.226.37.15,allowed,clean
2026-05-15 14:29:32,196.186.110.6,allowed,internal
2026-05-15 14:29:33,130.81.188.116,allowed,internal
2026-05-15 14:29:34,107.145.162.141,blocked,internal
2026-05-15 14:29:35,46.73.187.192,allowed,clean
2026-05-15 14:29:36,164.152.176.135,allowed,internal
2026-05-15 14:29:37,73.39.106.194,allowed,internal
2026-05-15 14:29:38,220.202.160.203,blocked,clean
2026-05-15 14:29:39,159.157.212.49,allowed,clean
2026-05-15 14:29:40,62.19.135.111,blocked,clean
2026-05-15 14:29:41,123.179.111.169,blocked,clean
2026-05-15 14:29:42,206.69.195.132,blocked,clean
2026-05-15 14:29:43,6.163.158.148,allowed,clean
2026-05-15 14:29:44,203.71.104.86,blocked,internal
2026-05-15 14:29:45,100.3.5.176,allowed,internal
2026-05-15 14:29:46,231.85.242.54,blocked,clean
2026-05-15 14:29:47,108.46.137.23,allowed,clean
2026-05-15 14:29:48,145.121.105.87,allowed,clean
2026-05-15 14:29:49,239.163.67.97,blocked,clean
2026-05-15 14:29:50,81.224.4.26,allowed,clean
2026-05-15 14:29:51,40.154.74.245,blocked,clean
2026-05-15 14:29:52,73.164.159.107,allowed,clean
2026-05-15 14:29:53,73.244.228.92,blocked,internal
2026-05-15 14:29:54,135.143.164.200,blocked,clean
2026-05-15 14:29:55,138.48.168.124,allowed,clean
2026-05-15 14:29:56,28.178.157.93,allowed,internal
2026-05-15 14:29:57,157.60.179.157,blocked,internal
2026-05-15 14:29:58,210.95.61.83,allowed,clean
2026-05-15 14:29:59,94.43.105.56,blocked,internal
2026-05-15 14:30:00,234.99.230.226,blocked,internal
2026-05-15 14:30:01,160.225.117.153,blocked,internal
2026-05-15 14:30:02,84.159.242.146,allowed,clean
2026-05-15 14:30:03,70.56.186.152,blocked,internal
2026-05-15 14:30:04,113.86.184.215,blocked,clean
2026-05-15 14:30:05,55.113.184.88,allowed,internal
2026-05-15 14:30:06,146.98.56.65,blocked,clean
2026-05-15 14:30:07,14.215.156.207,allowed,internal
2026-05-15 14:30:08,101.7.204.70,blocked,clean
2026-05-15 14:30:09,16.74.208.61,blocked,internal
2026-05-15 14:30:10,66.56.84.182,blocked,internal
2026-05-15 14:30:11,170.115.111.135,allowed,internal
2026-05-15 14:30:12,82.147.152.245,allowed,internal
2026-05-15 14:30:13,206.91.92.223,allowed,internal
2026-05-15 14:30:14,220.245.232.205,blocked,clean
2026-05-15 14:30:15,55.231.18.36,blocked,clean
2026-05-15 14:30:16,89.228.124.226,blocked,clean
2026-05-15 14:30:17,45.230.112.230,blocked,internal
2026-05-15 14:30:18,185.44.1.3,blocked,malicious
2026-05-15 14:30:19,127.1.189.129,allowed,internal
2026-05-15 14:30:20,221.0.76.204,allowed,clean
2026-05-15 14:30:21,19.4.165.192,allowed,clean
2026-05-15 14:30:22,120.149.81.109,allowed,clean
2026-05-15 14:30:23,169.143.27.52,allowed,internal
2026-05-15 14:30:24,48.47.93.10,blocked,internal
2026-05-15 14:30:25,37.71.107.143,allowed,internal
2026-05-15 14:30:26,113.187.91.94,allowed,clean
2026-05-15 14:30:27,77.203.153.112,allowed,internal
2026-05-15 14:30:28,96.28.88.56,blocked,internal
2026-05-15 14:30:29,223.120.100.211,allowed,internal
2026-05-15 14:30:30,235.11.222.202,allowed,clean
2026-05-15 14:30:31,78.52.172.223,allowed,internal
2026-05-15 14:30:32,173.40.8.119,allowed,clean
2026-05-15 14:30:33,146.227.46.130,blocked,clean
2026-05-15 14:30:34,178.194.189.243,blocked,internal
2026-05-15 14:30:35,16.22.161.64,blocked,internal
2026-05-15 14:30:36,194.238.20.42,blocked,clean
2026-05-15 14:30:37,77.182.4.6,blocked,internal
2026-05-15 14:30:38,209.246.155.214,blocked,clean
2026-05-15 14:30:39,170.217.53.51,allowed,internal
2026-05-15 14:30:40,151.164.177.182,allowed,internal
2026-05-15 14:30:41,236.99.158.145,allowed,clean
2026-05-15 14:30:42,162.196.235.13,blocked,clean
2026-05-15 14:30:43,155.36.168.146,allowed,internal
2026-05-15 14:30:44,155.196.168.214,allowed,internal
2026-05-15 14:30:45,211.132.33.144,blocked,internal
2026-05-15 14:30:46,75.128.193.227,blocked,internal
2026-05-15 14:30:47,221.243.109.172,allowed,internal
2026-05-15 14:30:48,201.143.190.204,allowed,clean
2026-05-15 14:30:49,121.20.179.66,allowed,clean
2026-05-15 14:30:50,239.230.80.148,allowed,clean
2026-05-15 14:30:51,117.189.202.190,allowed,internal
2026-05-15 14:30:52,181.32.129.109,blocked,internal
2026-05-15 14:30:53,8.204.174.140,blocked,clean
2026-05-15 14:30:54,60.15.178.200,allowed,clean
2026-05-15 14:30:55,162.69.161.38,blocked,clean
2026-05-15 14:30:56,66.6.237.39,blocked,clean
2026-05-15 14:30:57,226.110.24.246,allowed,internal
2026-05-15 14:30:58,249.241.75.244,allowed,internal
2026-05-15 14:30:59,213.63.22.33,blocked,internal
2026-05-15 14:31:00,123.64.84.24,allowed,clean
2026-05-15 14:31:01,204.44.207.197,blocked,internal
2026-05-15 14:31:02,200.230.39.113,allowed,internal
2026-05-15 14:31:03,96.163.121.77,allowed,internal
2026-05-15 14:31:04,19.58.136.225,allowed,internal
2026-05-15 14:31:05,243.182.62.98,allowed,internal
2026-05-15 14:31:06,81.61.125.123,allowed,internal
2026-05-15 14:31:07,98.68.219.224,blocked,clean
2026-05-15 14:31:08,185.44.1.3,blocked,malicious
2026-05-15 14:31:09,63.154.242.162,allowed,internal
2026-05-15 14:31:10,242.162.224.9,allowed,internal
2026-05-15 14:31:11,72.89.217.169,blocked,clean
2026-05-15 14:31:12,217.134.181.30,blocked,clean
2026-05-15 14:31:13,80.82.136.249,blocked,internal
2026-05-15 14:31:14,127.227.160.112,blocked,clean
2026-05-15 14:31:15,86.211.44.50,allowed,internal
2026-05-15 14:31:16,220.74.54.200,allowed,internal
2026-05-15 14:31:17,85.42.197.241,allowed,clean
2026-05-15 14:31:18,36.185.239.194,blocked,internal
2026-05-15 14:31:19,38.231.180.58,blocked,clean
2026-05-15 14:31:20,51.81.45.29,blocked,internal
2026-05-15 14:31:21,249.112.55.186,blocked,clean
2026-05-15 14:31:22,214.4.119.118,allowed,internal
2026-05-15 14:31:23,178.71.178.56,blocked,clean
2026-05-15 14:31:24,135.100.5.199,allowed,internal
2026-05-15 14:31:25,9.6.24.230,allowed,clean
2026-05-15 14:31:26,126.122.92.247,blocked,clean
2026-05-15 14:31:27,139.150.122.79,blocked,internal
2026-05-15 14:31:28,169.249.248.176,blocked,internal
2026-05-15 14:31:29,154.219.102.85,allowed,internal
2026-05-15 14:31:30,221.175.203.194,blocked,clean
2026-05-15 14:31:31,164.164.227.140,allowed,internal
2026-05-15 14:31:32,124.154.65.57,allowed,clean
2026-05-15 14:31:33,171.0.144.156,allowed,internal
2026-05-15 14:31:34,202.117.110.39,allowed,clean
2026-05-15 14:31:35,15.176.94.194,allowed,clean
2026-05-15 14:31:36,138.99.1.106,blocked,clean
2026-05-15 14:31:37,91.231.224.210,blocked,clean
2026-05-15 14:31:38,107.87.109.116,allowed,clean
2026-05-15 14:31:39,196.50.156.194,blocked,clean
2026-05-15 14:31:40,139.215.76.41,allowed,clean
2026-05-15 14:31:41,26.35.45.111,allowed,clean
2026-05-15 14:31:42,28.114.223.33,allowed,internal
2026-05-15 14:31:43,95.122.49.177,allowed,clean
2026-05-15 14:31:44,188.224.165.128,blocked,clean
2026-05-15 14:31:45,71.47.178.64,blocked,clean
2026-05-15 14:31:46,141.191.201.179,blocked,clean
2026-05-15 14:31:47,54.246.206.211,blocked,clean
2026-05-15 14:31:48,22.1.171.82,blocked,internal
2026-05-15 14:31:49,108.190.244.226,allowed,clean
2026-05-15 14:31:50,91.29.65.174,blocked,internal
2026-05-15 14:31:51,130.199.91.28,allowed,clean
2026-05-15 14:31:52,90.214.236.194,allowed,internal
2026-05-15 14:31:53,43.92.189.45,allowed,clean
2026-05-15 14:31:54,115.160.245.137,blocked,clean
2026-05-15 14:31:55,188.136.173.29,allowed,clean
2026-05-15 14:31:56,61.221.159.186,blocked,clean
2026-05-15 14:31:57,117.153.209.45,allowed,internal
2026-05-15 14:31:58,103.77.21.9,blocked,malicious
2026-05-15 14:31:59,11.150.204.252,allowed,clean
2026-05-15 14:32:00,223.9.102.201,blocked,internal
2026-05-15 14:32:01,89.60.44.1,blocked,clean
2026-05-15 14:32:02,42.173.156.103,allowed,clean
2026-05-15 14:32:03,104.99.42.24,blocked,internal
2026-05-15 14:32:04,218.152.71.248,allowed,internal
2026-05-15 14:32:05,210.31.205.95,blocked,clean
2026-05-15 14:32:06,164.121.19.188,allowed,internal
2026-05-15 14:32:07,50.32.55.243,blocked,internal
2026-05-15 14:32:08,82.79.125.0,blocked,internal
2026-05-15 14:32:09,133.141.167.77,blocked,clean
2026-05-15 14:32:10,93.18.87.215,allowed,clean
2026-05-15 14:32:11,145.152.250.132,blocked,clean
2026-05-15 14:32:12,208.236.152.10,allowed,internal
2026-05-15 14:32:13,131.31.34.145,allowed,clean
2026-05-15 14:32:14,158.127.196.253,blocked,internal
2026-05-15 14:32:15,133.5.53.199,blocked,internal
2026-05-15 14:32:16,50.241.86.182,allowed,clean
2026-05-15 14:32:17,11.13.60.77,blocked,clean
2026-05-15 14:32:18,55.164.246.84,allowed,clean
2026-05-15 14:32:19,96.208.169.33,allowed,internal
2026-05-15 14:32:20,1.241.75.52,allowed,internal
2026-05-15 14:32:21,37.56.125.206,blocked,internal
2026-05-15 14:32:22,82.29.25.45,blocked,clean
2026-05-15 14:32:23,49.9.68.6,blocked,clean
2026-05-15 14:32:24,46.64.119.166,allowed,clean
2026-05-15 14:32:25,214.91.194.169,allowed,internal
2026-05-15 14:32:26,171.43.11.207,allowed,internal
2026-05-15 14:32:27,134.203.231.158,allowed,internal
2026-05-15 14:32:28,85.12.105.78,blocked,clean
2026-05-15 14:32:29,3.156.157.46,allowed,internal
2026-05-15 14:32:30,87.45.138.249,allowed,clean
2026-05-15 14:32:31,32.113.152.135,allowed,internal
2026-05-15 14:32:32,140.152.137.248,allowed,internal
2026-05-15 14:32:33,124.28.239.182,blocked,internal
2026-05-15 14:32:34,200.105.127.72,blocked,clean
2026-05-15 14:32:35,30.47.157.188,blocked,clean
2026-05-15 14:32:36,24.223.151.163,blocked,clean
2026-05-15 14:32:37,249.56.38.233,allowed,internal
2026-05-15 14:32:38,215.139.33.206,allowed,internal
2026-05-15 14:32:39,170.6.106.83,blocked,internal
2026-05-15 14:32:40,67.51.247.2,allowed,clean
2026-05-15 14:32:41,224.149.120.0,blocked,internal
2026-05-15 14:32:42,21.236.29.111,blocked,clean
2026-05-15 14:32:43,248.2.81.104,allowed,clean
2026-05-15 14:32:44,101.125.249.136,allowed,clean
2026-05-15 14:32:45,87.110.85.110,allowed,clean
2026-05-15 14:32:46,198.11.151.50,allowed,clean
2026-05-15 14:32:47,19.9.92.236,blocked,internal
2026-05-15 14:32:48,103.77.21.9,blocked,malicious
2026-05-15 14:32:49,12.208.234.123,allowed,internal
2026-05-15 14:32:50,4.208.119.185,allowed,clean
2026-05-15 14:32:51,73.4.105.54,allowed,clean
2026-05-15 14:32:52,68.192.140.125,blocked,internal
2026-05-15 14:32:53,117.116.83.34,blocked,clean
2026-05-15 14:32:54,23.104.100.24,allowed,clean
2026-05-15 14:32:55,100.19.198.51,allowed,internal
2026-05-15 14:32:56,181.210.114.174,allowed,clean
2026-05-15 14:32:57,83.39.100.219,allowed,clean
2026-05-15 14:32:58,19.152.159.92,allowed,clean
2026-05-15 14:32:59,186.12.168.21,blocked,internal
2026-05-15 14:33:00,143.215.60.150,allowed,internal
2026-05-15 14:33:01,82.208.30.40,allowed,clean
2026-05-15 14:33:02,242.243.72.221,blocked,internal
2026-05-15 14:33:03,13.13.173.229,allowed,internal
2026-05-15 14:33:04,124.60.74.140,blocked,internal
2026-05-15 14:33:05,66.45.37.47,blocked,clean
2026-05-15 14:33:06,37.78.210.249,allowed,clean
2026-05-15 14:33:07,146.247.17.161,allowed,internal
2026-05-15 14:33:08,80.21.3.213,allowed,internal
2026-05-15 14:33:09,13.45.2.30,blocked,internal
2026-05-15 14:33:10,87.118.221.190,allowed,clean
2026-05-15 14:33:11,205.80.195.31,allowed,clean
2026-05-15 14:33:12,60.101.94.148,allowed,internal
2026-05-15 14:33:13,212.192.163.166,blocked,internal
2026-05-15 14:33:14,207.216.199.113,allowed,clean
2026-05-15 14:33:15,205.223.202.63,allowed,internal
2026-05-15 14:33:16,79.172.178.241,blocked,internal
2026-05-15 14:33:17,30.170.198.25,allowed,internal
2026-05-15 14:33:18,91.106.158.98,blocked,internal
2026-05-15 14:33:19,184.71.105.208,allowed,clean
2026-05-15 14:33:20,95.108.149.9,blocked,clean
2026-05-15 14:33:21,252.118.218.27,blocked,clean
2026-05-15 14:33:22,134.230.37.34,allowed,clean
2026-05-15 14:33:23,85.229.150.11,blocked,clean
2026-05-15 14:33:24,93.40.17.3,allowed,internal
2026-05-15 14:33:25,224.2.11.124,blocked,internal
2026-05-15 14:33:26,62.14.19.121,allowed,clean
2026-05-15 14:33:27,173.152.216.94,blocked,internal
2026-05-15 14:33:28,72.179.171.178,allowed,internal
2026-05-15 14:33:29,162.83.22.253,blocked,internal
2026-05-15 14:33:30,66.128.70.253,allowed,internal
2026-05-15 14:33:31,205.240.176.164,blocked,clean
2026-05-15 14:33:32,142.150.214.90,allowed,clean
2026-05-15 14:33:33,187.136.239.148,blocked,internal
2026-05-15 14:33:34,78.165.35.115,allowed,clean
2026-05-15 14:33:35,29.87.114.166,blocked,clean
2026-05-15 14:33:36,65.184.31.203,allowed,clean
2026-05-15 14:33:37,200.150.243.177,allowed,clean
2026-05-15 14:33:38,45.12.88.7,blocked,malicious
2026-05-15 14:33:39,178.48.198.184,blocked,clean
2026-05-15 14:33:40,54.1.126.212,blocked,internal
2026-05-15 14:33:41,217.159.85.67,allowed,clean
2026-05-15 14:33:42,91.50.199.255,blocked,clean
2026-05-15 14:33:43,63.246.110.207,blocked,clean
2026-05-15 14:33:44,15.224.112.113,blocked,clean
2026-05-15 14:33:45,189.122.94.123,allowed,clean
2026-05-15 14:33:46,147.69.183.96,allowed,clean
2026-05-15 14:33:47,111.167.227.137,blocked,internal
2026-05-15 14:33:48,201.31.99.223,blocked,internal
2026-05-15 14:33:49,101.16.48.54,allowed,clean
2026-05-15 14:33:50,109.39.129.31,blocked,clean
2026-05-15 14:33:51,211.7.29.230,blocked,internal
2026-05-15 14:33:52,92.136.174.65,blocked,clean
2026-05-15 14:33:53,35.82.220.180,allowed,internal
2026-05-15 14:33:54,68.149.42.155,allowed,internal
2026-05-15 14:33:55,138.71.142.124,blocked,clean
2026-05-15 14:33:56,108.59.184.95,allowed,clean
2026-05-15 14:33:57,232.88.122.108,blocked,clean
2026-05-15 14:33:58,20.15.111.55,blocked,internal
2026-05-15 14:33:59,142.199.184.18,allowed,internal
2026-05-15 14:34:00,31.112.156.91,allowed,clean
2026-05-15 14:34:01,63.195.32.23,blocked,clean
2026-05-15 14:34:02,134.148.253.252,allowed,clean
2026-05-15 14:34:03,96.136.86.179,allowed,internal
2026-05-15 14:34:04,253.60.160.132,allowed,internal
2026-05-15 14:34:05,150.96.66.66,blocked,clean
2026-05-15 14:34:06,59.166.232.164,blocked,internal
2026-05-15 14:34:07,116.122.104.142,allowed,internal
2026-05-15 14:34:08,230.155.62.80,allowed,clean
2026-05-15 14:34:09,18.240.75.16,allowed,internal
2026-05-15 14:34:10,124.204.223.106,blocked,clean
2026-05-15 14:34:11,182.31.57.133,blocked,clean
2026-05-15 14:34:12,157.203.27.2,blocked,internal
2026-05-15 14:34:13,166.250.185.96,blocked,clean
2026-05-15 14:34:14,63.204.104.175,blocked,internal
2026-05-15 14:34:15,146.198.84.222,allowed,clean
2026-05-15 14:34:16,84.69.57.105,allowed,clean
2026-05-15 14:34:17,194.224.167.82,allowed,internal
2026-05-15 14:34:18,187.68.91.41,allowed,clean
2026-05-15 14:34:19,160.62.50.103,allowed,internal
2026-05-15 14:34:20,57.124.179.164,blocked,internal
2026-05-15 14:34:21,89.10.212.189,allowed,clean
2026-05-15 14:34:22,186.247.234.178,allowed,clean
2026-05-15 14:34:23,188.71.49.229,blocked,clean
2026-05-15 14:34:24,20.85.236.73,blocked,internal
2026-05-15 14:34:25,218.70.59.165,allowed,internal
2026-05-15 14:34:26,195.121.146.162,blocked,clean
2026-05-15 14:34:27,33.130.250.222,allowed,clean
2026-05-15 14:34:28,185.44.1.3,blocked,malicious
2026-05-15 14:34:29,156.114.5.136,allowed,internal
2026-05-15 14:34:30,153.214.29.90,blocked,internal
2026-05-15 14:34:31,99.136.153.162,allowed,internal
2026-05-15 14:34:32,56.133.211.1,blocked,clean
2026-05-15 14:34:33,185.149.117.58,allowed,clean
2026-05-15 14:34:34,160.165.194.122,allowed,clean
2026-05-15 14:34:35,141.193.99.141,blocked,internal
2026-05-15 14:34:36,253.30.209.103,allowed,internal
